FSC,NIIN,Nomenclature,part_number,cage_code,UI,Unit_Price,dss_weight,dss_cube,unit_pack_weight,unit_pack_cube,Imputed
5325,013942414,"INSERT,SCREW THREAD","ITR25-165SD CSI, ITR25-165SD CSI TF, ALS7-420-165","0VK23, 78276",EA,0.09,0.001,0,0.001,0,No
5330,010486240,"SEAL,PLAIN ENCASED","B370121BG0, 370121BGR, 88327, S300015, 65872AX, 2ER133","01212, 94366, 10988, A00AM, 45152",EA,20.82,0.808,0.03,0.808,0.03,No
5330,015048610,"SEAL,PLAIN","441738, 4HA891","0N972, 45152, 75Q65",EA,0.86,0.002,0,0.002,0,No
5330,015048614,"SEAL,PLAIN","4HA892, 441737","75Q65, 0N972, 45152",EA,0.87,0.062,0.01,0.062,0.01,No
5331,011158226,O-RING,"0J/C29000012, C29000012, 2012N-9, 0012-N90B200V, 7-755-012002, 2-012-N552-90, 2012 N-9, 24NES1B, ORAR00012-N9002, AS568-012, 2-012N552-90, FF9446-12, B-5774SK ITEM 13, D-200004-M3CH91OB34EO16, 2-012 N552-90, 2HL545","F8761, 02697, 45152, F9088, 12361, D9182, D7040, 81343, 83259, 01276, 23952, 81346, C0308, 75Q65, 0U583",EA,0.15,0.005,0.001,0.005,0.001,No
5331,011554277,O-RING,"2HS556, 22617-4, 853181952, 5331PL1263812","75Q65, 45152, 0XDR8, 01276, 09605, 9009H",EA,0.64,0.001,0,0.001,0,No
5331,012144857,O-RING,"2HL541, FF9446-11","75Q65, 45152, 00624",EA,0.9,0.011,0.001,0.011,0.001,No
5331,012694323,O-RING,"2HL554, 7-755-021002, FF9446-21","75Q65, 0MKW7, 12361, 01276, 45152",EA,0.31,0.005,0,0.005,0,No
5331,015347891,O-RING,"2KP369, HNBR-10","45152, 75Q65, 3HEM8",EA,0.84,0.008,0,0.008,0,No
5340,011218769,SNAP HOOK,"114511A, 3913T11","75Q65, 45152, 39428",EA,1.93,0.1,0.003,0.1,0.003,No
5340,012302014,"CAP,PROTECTIVE,DUST","1451630, FD90-1040-04","Z3C29, 01276, 75Q65, Z1DF2, 45152",EA,1.32,0.001,0.001,0.001,0.001,No
5340,013638489,"PLATE,MENDING","1978450, 5340PL1649230","45152, Z1DF2, 75Q65, Z3C29, 9009H",EA,5.92,0.075,0,0.075,0,No
5340,013892417,"STRAP,RETAINING","1520090, 12469311, 3-70-89","45152, 34623, 72447",EA,0.8,0.075,0.001,0.075,0.001,No
5340,014809034,"STRAP,ELASTIC","M67099, 3301198","45152, 30966, 75Q65",EA,8.53,0.11,0.008,0.11,0.008,No
5930,015122777,"SWITCH,PUSH-PULL","3352943, 4800758-001","45152, 0SZB6, 75Q65",EA,836.22,0.35,0.007,0.35,0.007,No
5930,015123802,"SWITCH,TOGGLE","3411738, 3636508, 4800758-007","75Q65, 45152, 0SZB6",EA,217.68,0.18,0.025,0.18,0.025,No
5930,015123808,"SWITCH,LEVER","2HA943, 4800595-003","45152, 75Q65, 0SZB6",EA,295.02,0.735,0.017,0.735,0.017,No
5930,015123818,"ARM,SWITCH ACTUATOR","4800595-101, 2HA944","75Q65, 0SZB6, 45152",EA,79.54,0.15,0.003,0.15,0.003,No
5930,015123861,"ARM,SWITCH ACTUATOR","2HA945, 4800595-102","45152, 75Q65, 0SZB6",EA,124.77,0.108,0.01,0.108,0.01,No
5930,015128227,"SWITCH,TOGGLE","3361223, 3636506, 4800758-002","45152, 75Q65, 0SZB6",EA,99.53,0.25,0.005,0.25,0.005,No
5935,015123805,"DUMMY CONNECTOR,PLU","3376260, 4800758-005","45152, 75Q65, 0SZB6",EA,87.73,0.12,0.004,0.12,0.004,No
5945,015356385,"RELAY,ELECTROMAGNET","AZS1CSQ24VDC1.6R, 896H-1CH-D1SW-R1-24VDC, 9-1393305-8, 9-1393309-8, VF4-65H11-S05, A2S1CSQ24VDC1.6R, VF4-65H11-505, 3463686","45152, 4ADK7, 1HKM2, 77342, 78505, 78500, Z1DF2, Z3C29, 75Q65",EA,5.67,0.126,0.055,0.126,0.055,No
5975,015124783,JUNCTION BOX ASSEMB,"4800574-610, 4800574.510, 2HA941","0SZB6, 75Q65, 45152",EA,838.87,3.008,0.198,3.008,0.198,No
6150,015141687,"CABLE ASSEMBLY,SPEC",3444140,"45152, 75Q65",EA,109.34,0.7,0.14,0.7,0.14,No
6150,015141689,"CABLE ASSEMBLY,SPEC",3450730,"75Q65, 45152",EA,162.75,0.91,0.003,0.91,0.003,No
6210,015291169,"LIGHT,BEACON","4296651, 3410594, L41AP 11-760897-001, L41AP 01-0686670-APB","75Q65, 45152, 10402",EA,255.87,2.4,0.135,2.4,0.135,No
6220,014745989,"LIGHT,BACKUP","3290299, 9HB512, D1402130","45152, 78422, 75Q65",EA,67.69,1.544,0.141,1.544,0.141,No
1005,002005800,"SPRING,HELICAL","6009832, 711662807604, 10092946, A10116, 5360PL0954988, 75F4110, 201040502, 5360002005800, 366-200-5718, 1005002005800, 1005006009832","19205, 0000V, 19200, A486G, U4574, 9009H, F5322, T6472, A00AM",EA,1.32,0.18,0.012,0.18,0.012,No
1005,002098720,SPRING,"3662004945, 5009524, 5360-209-8720, 366-200-4945, 5360002098720, 1005002098720, A10244, 5360PL0946904, 75F4037, 711662808008, 10074258, 201020005","B0897, 19204, A00AM, 19200, 19205, U4574, 9009H, F5322, 0000V, A486G, T6472",EA,0.29,0.007,0.001,0.007,0.001,No
1005,002099691,SPRING,"303476, 5360PL0946907, 201010020, 75F6035, 3662090170, A10406, 1005-716-0628, 1005-209-9691, 1005002099691, 7160628","H0G87, 9009H, T6472, F5322, B0897, U4574, A00AM, 19204",EA,1.42,0.001,0,0.001,0,No
1005,002991192,HELCOMPSPRING,"10092560, 05415230006091, 3662000920, 5013525, 5360PL0946911, A10408, 201010032, 75F6067, 5360002991192, 1005-299-1192, 5360-299-1192","A486G, B0897, 19204, 9009H, U4574, T6472, F5322, A00AM",EA,0.16,0.009,0,0.009,0,No
1005,003368608,"LEAF,REAR SIGHT","201010200, 1005PL1719044, A10580, A10581, 7267936","T6472, 9009H, U4574, 19200, 19204",EA,409.21,0.08,0.007,0.08,0.007,No
1005,005009356,SPRING,"1005-500-9356, 1005005009356, 75F2027, A10470, A20560, 5009356, 201060016, 5360PL0946957","A00AM, F5322, U4574, 19200, T6472, 9009H",EA,0.87,0.008,0,0.008,0,No
1005,005009392,"STOP,BREECHBLOCK","5009392, 3662000817, A20161, 1005005009392, 1015005009392, 201010615, 5315PL0920507","19200, B0897, U4574, A00AM, T6472, 9009H",EA,1.04,0.004,0,0.004,0,No
1005,005013516,HELCOMPSPRING,"75F5012, 1005005013516, 3662090100, 5013516, 5360PL0946966, A20563, A10264, 201030008","F5322, A00AM, B0897, 19200, 9009H, U4574, T6472",EA,2.4,0.001,0,0.001,0,No
1005,005013527,SPRING,"05415230006237, A10409, 3662000946, 5013527, 5360PL0946969, 1005-501-3527, 366-200-0946, 53605013527, 10074200, 201010026, 75F6073","B0897, U4574, 19200, 9009H, A00AM, A486G, T6472, F5322",EA,0.6,0.09,0.001,0.09,0.001,No
1005,005013539,"STOP,CARTRIDGE","201010014, A10211, 3662000961, 1005PL0902378, 1005-501-3539, 1005005013539, 366-200-0961, 10074178, 75F6044, 5013539","T6472, U4574, B0897, 9009H, A00AM, A486G, F5322, 19200",EA,26.59,0.06,0,0.06,0,No
1005,005013566,SPRING,"A10471, 5013566, 5360-00-501-3566, 1005005013566, 1005-501-3566, 201010038, 5360PL0946971","U4574, 19200, A00AM, T6472, 9009H",EA,2.44,0.006,0,0.006,0,No
1005,005013692,"HELICAL,TORSION","A10316, A10475, 5360PL0947874, 296095, 1005005013692, 3662090130, 201050004, 75F6120, 5013692","U4574, 9009H, 10001, A00AM, B0897, T6472, F5322, 19204",EA,0.59,0.01,0,0.01,0,No
1005,005140428,"SPRING,LOCKING,ELEV","10074152, 3662001116, 5140428, 201010034, 1005-514-0428, 5360005140428, 366-200-1116, 366201116, 1005005140428, 75F6057, A10178, 5360PL0947895, 296451","A486G, B0897, 19204, 19200, T6472, A00AM, 3S679, F5322, U4574, 9009H, 10001",EA,2.35,0.042,0.001,0.042,0.001,No
1005,005152835,FIBER DISK BUFFER,"75F2033, 201060009, 3662003893, 5152835, 1005005152835, 10093798, A10414, 5340PL0928033","19204, F5322, T6472, B0897, 19200, A00AM, A486G, U4574, 9009H",EA,0.28,0.001,0,0.001,0,No
1005,005504060,"LATCH,BOLT","A10217, 75F6069, 1005005504060, 3662001160, 5504060, 1005PL0960075, 201010033","1CQG9, U4574, F5322, 1GVN5, A00AM, 19204, 1YCT3, 19200, B0897, 05606, 1YCY8, 9009H, T6472",EA,113.32,0.35,0.003,0.35,0.003,No
1005,005504062,SWITCH BOLT,"201020008, A10246, 5504062, 10092659, 5355PL0954984, 711662806804, 75F4020, 04050452035033, JKN00146411, 3662005022, 366-200-5022, 1005005504062, 5355005504062","T6472, U4574, B0897, A486G, 9009H, 0000V, F5322, C4680, 3S679, 19200, A00AM",EA,42.76,0.156,0.006,0.156,0.006,No
1005,005504067,SEAR,"75F4036, 201020004, 1005005504067, 366-200-5048, 366-200-3782, 10055504067, 10074259, 711662807901, 5504067, 3662005048, 1005PL0953928, A10197","F5322, T6472, A00AM, A486G, 0000V, 19204, B0897, 9009H, U4574",EA,28.38,0.048,0.002,0.048,0.002,No
1005,005504094,"SLEEVE,BUFFER TUBE","3662003950, 10093081, 1005PL0962031, 5504094, 1005005504094","19200, B0897, 19204, A486G, 9009H, 1GVN5, 1C5Q6, A00AM, 06MA8",EA,36.61,0.23,0.007,0.23,0.007,No
1005,005508141,"ACCELERATOR,MACHINE","10055508141, 1005005508141, A10281, 5508141, 75F4160, 201040001, 1005PL0902400, 711662808305","A00AM, U4574, 19204, F5322, T6472, 9009H, 0000V",EA,44.45,0.4,0.008,0.4,0.008,No
1005,005564278,"LEVER,RELEASE,SMALL","10092828, 201030006, 1005PL1648646, 1005PL1337467, 5564278, 75F5010, 3662002865, 711662807406, 366-200-2865, 10055564278, A10097, 1005005564278, A10248","A486G, T6472, 9009H, 19200, F5322, B0897, 0000V, A00AM, U4574",EA,151.78,0.35,0.005,0.35,0.005,No
1005,005564305,"ROD ASSEMBLY,OPERAT","201010300, 711662809006, 1005PL0902916, 1005005564305, 10074265, 5564305, 75F300, A10455, 3662009500","T6472, 0000V, 9009H, A00AM, A486G, 19204, 19200, F5322, U4574, B0897",EA,30.64,0.319,0.004,0.319,0.004,No
1005,005577409,"STOP ASSEMBLY,CARTR","366-200-1240, 1005005577409, 5577409, 75F6045, A10585, 201010500, 1005PL1719056, 10074128, 3662001240","A00AM, 19200, F5322, U4574, T6472, 9009H, A486G, B0897",EA,56.05,0.362,0.004,0.362,0.004,No
1005,006008782,"GUIDE,BUFFER SPRING","1005006008782, 6008782, 75F4105, 3662005666, 05415230004134, A10523, 1005PL0953990, 711662807703, 10074392, 201040400","A00AM, 19200, F5322, B0897, U4574, 9009H, 0000V, A486G, T6472",EA,20.89,0.005,0,0.005,0,No
1005,006008809,KNOB,"5355006008809, 1005006008809, 6008809, 1005-600-8809, 366-200-3460, 05415230004530, 75F6231, A20551, A10140, 10092861, 5355PL0946169, 201010108, 3662003460","A00AM, 19204, B0897, F5322, U4574, 19200, A486G, 9009H, T6472, 3S679",EA,10.75,0.03,0.003,0.03,0.003,No
1005,006008914,"PAWL,AMMUNITION FEE","711662807208, 3040PL0911489, 201030202, A10441, 05415230000792, 3662002896, 10074228, 6008914, 1005006008914, 1005-600-8914, 366-200-2896, 75F5020","0000V, 9009H, T6472, U4574, B0897, A486G, 19200, A00AM, F5322",EA,13.45,0.02,0.001,0.02,0.001,No
1005,006008928,"LATCH,COVER","201030003, A10324, 6008928, 5340PL0961175, 75F5045, 1005006008928","T6472, U4574, 19200, 9009H, F5322, A00AM",EA,22.9,0.02,0,0.02,0,No
1005,006008934,"SIGHT,FRONT","201010016, 6008934, 75F6007, 1005PL0902919, A10219, 1005006008934","T6472, 19204, F5322, 9009H, U4574, A00AM",EA,5.92,0.02,0,0.02,0,No
1005,006008935,"COVER,GUNSIGHT","A10298, 10074186, 1005PL0902921, 201010017, 1005006008935, 6008935, 3662008699, 75F6006","U4574, A486G, 9009H, T6472, 19200, B0897, A00AM, F5322",EA,15.81,0.08,0.001,0.08,0.001,No
1005,006008943,"SPRING,SWITCH","5360PL0947917, 10085356, 3662001317, 201010005, A10590, 75F6078, 6008943, 1005006008943, 366-200-1317, 1005-600-8943","9009H, A486G, B0897, T6472, U4574, F5322, 19204, A00AM",EA,1.37,0.004,0,0.004,0,No
1005,006008949,LATCH BACK PLATE,"201060015, 75F2026, 10093858, 1005006008949, 6008949, 3662008655, A10511, 3040PL0911491","T6472, F5322, A486G, A00AM, 19200, B0897, U4574, 9009H",EA,19.48,0.08,0,0.08,0,No
1005,006008959,"EXTRACTOR,CARTRIDGE","75F4010, 1005PL1694272, A10516, 711662809809, 10089850, 3662005076, 10056008959, 1005006008959, 201020200, 6008959","F5322, 9009H, U4574, B0897, 0000V, A486G, A00AM, T6472, 19204",EA,52.74,0.2,0.001,0.2,0.001,No
1005,006008976,EXTENSION ASSEMBLY,"75F4045, 366-200-5517, 366-200-5089, 1005006008976, 201020100, 711662810109, A10518, 6008976, 10074119, 3662005089, 1005PL0903085","F5322, A00AM, T6472, 10001, 0000V, U4574, 19200, A486G, B0897, 9009H",EA,13.68,0.2,0.004,0.2,0.004,No
1005,006009718,LEVER COCKING,"6009718, 3662005094, 10074262, 711662810208, 10056009718, 201020002, 1005006009718, A10332, 75F4026, 1005PL0953998","19200, B0897, A486G, 0000V, A00AM, T6472, U4574, F5322, 9009H",EA,8.8,0.004,0.008,0.004,0.008,No
1005,006147461,"EXTRACTOR,CARTRIDGE","6147461, 201010003, 1005PL0957107, 75F6077, 3662001345, 1005006147461, 366-200-1345, 1005-614-7461, 10092539, A10589, 05415230004547","54432, T6472, 9009H, 9U245, F5322, 19200, B0897, A00AM, 0LES4, A486G, U4574, B0001",EA,43.75,0.11,0,0.11,0,No
1005,006147463,"BOLT,SUB ASSEMBLY","6147463, A10454, A10519, 1005PL0903091, 75F4050, 3662005517, 1005006147463, 10074233, 201020300, 711662810505","19204, U4574, 9009H, F5322, B0897, A00AM, A486G, T6472, 0000V",EA,990.22,2,0.026,2,0.026,No
1005,006147583,"CAM,BREECH LOCK,MAC","75F6059, 1005006147583, 366-200-1358, 6147583, 3662001358, 201010023, A10287, A10207, 1005PL0954007","F5322, A00AM, 19200, B0897, T6472, U4574, 9009H",EA,173.15,0.66,0.01,0.66,0.01,No
1005,006243607,"SPRING,BACK PLATE L","201060202, 75F2023, A10415, 5360006243607, 1005006243607, 1005-624-3607, 53606243607, 6243607, 5360PL0947922","T6472, F5322, U4574, 19204, A00AM, 19200, 9009H",EA,3.28,0.001,0,0.001,0,No
1005,006257592,"BAR,TRIGGER","75F6029, 6257592, 10074202, 366-200-1373, 1005006257592, 3662001373, 201010012, 1005PL1648946, A20083","F5322, 19200, A486G, A00AM, B0897, T6472, 9009H, U4574",EA,59.52,0.25,0.044,0.25,0.044,No
1005,006261110,"SLIDE ASSEMBLY,BELT","201030500, 6261110, 1005PL0960078, 711662807307, A10574, A10440, 3662002966, 75F5030, 366-200-2966, 1005-626-1110, 1005006261110","T6472, 1ZE51, 9N498, 9009H, 0000V, 19200, 2Z987, U4574, 19204, B0897, F5322, A00AM",EA,25.51,0.25,0.009,0.25,0.009,No
1005,006313800,HANDLE,"10093020, 75F6115, 418234, 05415230000532, 3662004630, 1005006313800, 366-200-4630, 6313800, 10056313800, 201050200, 717124412100, A10322, A10320, A10389, 1005PL0903106","A486G, F5322, 10001, B0897, A00AM, 19200, T6472, 0000V, U4574, 9009H",EA,25.6,0.42,0.005,0.42,0.005,No
1005,007266835,"BODY ASSEMBLY,BARRE","7266835, 3662090190, 1005007266835, 201040200, 1005PL0903982, A10529","19200, B0897, A00AM, T6472, 9009H, U4574",AY,236.64,2.4,0.05,2.4,0.05,No
1005,007310080,"PIN,FIRING","201020009, 10074256, 7310080, 3662005190, 711662810010, A10477, 1005PL0903989, A10341, 366-200-5190, 1005007310080, 75F4041","T6472, A486G, 19200, B0897, 0000V, U4574, 9009H, A00AM, F5322",EA,12.28,0.043,0.004,0.043,0.004,No
1005,007312723,"SHAFT,COVER,LATCH","75F5040, 10057312723, 1005007312723, 201030100, A20011, 5340PL0928045, 3662090220, 7312723","F5322, A00AM, T6472, U4574, 9009H, B0897, 19200",EA,21.45,0.01,0,0.01,0,No
1005,009277273,"LOCK,BACK PLATE LAT","1005009277273, 10059277273, 75F2021, 11010453, A10247, 1005PL0960046","A00AM, F5322, 19200, U4574, 9009H",EA,35.05,0.1,0,0.1,0,No
1005,010035475,"SIGHT,REAR","1005010035475, 1005PL0904735, 12003047, 201010700","A00AM, 9009H, 19200, T6472",EA,355.3,0.75,0.017,0.75,0.017,No
1005,011411235,"BUFFER ASSEMBLY,REC","3662090240, 1005PL0904753, A30031, 9340487, 10057266820, 1005011411235, 1005007266820, 366-200-5759","B0897, 9009H, U4574, 19200, A00AM",EA,59.68,1,0.02,1,0.02,No
1005,014539290,"COVER ASSEMBLY,MACH","6528309, 1005014539290, 1005PL0906568, 201030000","19204, A00AM, 9009H, T6472",EA,3378.04,4.695,0.084,4.695,0.084,No
1005,015308724,"EXTENSION,BARREL,MA","3427, 13027974","05606, 19200, 26978",EA,1427,4.2,0.137,4.2,0.137,No
1005,015365639,"LOCK,BREECH,MACHINE","13028646, 3425-7","05606, 19200, 26978",EA,17.27,0.34,0.005,0.34,0.005,No
1005,015365641,"LOCK,BREECH,MACHINE","3425-8, 13028647","05606, 26978, 19200",EA,17.27,0.34,0.009,0.34,0.009,No
1005,015365643,"LOCK,BREECH,MACHINE","13028648, 3425-9","05606, 19200, 26978",EA,17.27,2,0.019,2,0.019,No
1005,015365645,"LOCK,BREECH,MACHINE","13028645, 3425-6","05606, 19200, 26978",EA,17.27,0.2,0.005,0.2,0.005,No
1005,015365646,"LOCK,BREECH,MACHINE","13028650, 3425-11","19200, 26978, 05606",EA,19.19,0.4,0.003,0.4,0.003,No
1005,015365647,"LOCK,BREECH,MACHINE","13028651, 3425-12","26978, 19200, 05606",EA,19.19,0.2,0.005,0.2,0.005,No
1005,015372576,"LOCK,BREECH,MACHINE","3425-10, 13028649","26978, 19200, 05606",EA,17.27,0.4,0.003,0.4,0.003,No
1005,015372578,"LOCK,BREECH,MACHINE","3425-13, 13028652","26978, 19200, 05606",EA,19.19,0.4,0.003,0.4,0.003,No
1005,015373760,"LOCK,BREECH,MACHINE","13028653, 3425-14","19200, 05606, 26978",EA,19.19,0.4,0.003,0.4,0.003,No
1005,015373763,"LOCK,BREECH,MACHINE","13028654, 3425-15","19200, 05606, 26978",EA,19.19,0.34,0.005,0.34,0.005,No
1005,015373769,"LOCK,BREECH,MACHINE","13028655, 3425-16","19200, 26978, 05606",EA,21.1,0.4,0.003,0.4,0.003,No
1005,015423029,"SUPPRESSOR,FLASH","3453, 13027971","26978, 19200, 05606",EA,79.71,1,0.02,1,0.02,No
5305,005013160,SETSCREW,"75F6234, 53055013160, 5305005013160, 3662003352, 201010107, A10665, 10092873, 5305PL0914745, 5013160","F5322, A00AM, 3S679, T6472, U4574, 19204, B0897, A486G, 9009H, 19200",EA,2.1,0.015,0,0.015,0,No
5305,005013167,"SCREW,MACHINE","5013167, A10019, 3662003396, 366-200-3396, 5305005013167, 05415230001393, 5303005013167, 53055013167, 75F6265, 10089857, 201010113, 5305PL0914747, 100210, 101115, 102135","19204, U4574, B0897, A00AM, F5322, 19200, A486G, T6472, 9009H, 21450",EA,0.24,0.01,0,0.01,0,No
5305,005152938,"SCREW,MACHINE","75F6058, 5305005152938, 5305-515-2938, 5152938, A10192, A20178, 5305PL0915915, 201010022","F5322, A00AM, 19204, U4574, 19200, 9009H, T6472",EA,2.37,0.01,0,0.01,0,No
5306,005013622,"BOLT,MACHINE","3662090200, 5013622, A10639, 5306PL0916957, 500240","3S679, 19200, B0897, U4574, 19204, 9009H, Z0003",EA,3.7,0.01,0,0.01,0,No
5306,005013681,"BOLT,TEE HEAD","201050006, 10092991, 5306PL0954029, 5013681, 366-200-4468, 5306005013681, 3662004468, A10214","T6472, A486G, 19200, 9009H, 3S679, 19205, A00AM, B0897, U4574",EA,8.25,0.032,0,0.032,0,No
5310,005013556,"NUT,PLAIN,SLOTTED,H","A10469, 5310-501-3556, 75F6076, 201010006, 5310005013556, 5310PL0917005, 5013556","U4574, A00AM, 19200, F5322, T6472, SCY13, 9009H, 19205",EA,4.08,0.002,0,0.002,0,No
5310,005013623,"NUT,PLAIN,HEXAGON","B013623, 500250, 5013623, 5310PL0918152, A10434","B0897, Z0003, 19204, 9009H, U4574",EA,1.29,0.01,0,0.01,0,No
5310,005013686,"NUT,PLAIN,SLOTTED,H","A10313, 75F6105, 75F6107, 04250969701647, 3662004483, 366-200-4483, 53105013686, 5310005013686, 10092988, 5310PL0918159, 5013686, 201050002","U4574, F5322, 3S679, C7508, B0897, 19200, A00AM, A486G, 9009H, 19204, T6472",EA,3.59,0.01,0,0.01,0,No
5310,005152939,"NUT,PLAIN,SLOTTED,H","75F6056, 5310PL0918171, 5310005152939, 5310-515-2939, 201010021, A10191, A10198, 5152939","F5322, 9009H, A00AM, T6472, U4574, 19204",EA,3.7,0.08,0,0.08,0,No
5310,008003218,"WASHER,FLAT","5310008003218, 5013545, 711662809600, 60340, 5310PL0918187","A00AM, 19204, 0000V, 82423, 9009H",EA,0.23,0.001,0,0.001,0,No
5310,015310866,"NUT,SELF-LOCKING,KN","13027979, 3440","26978, 19200, 05606",EA,10.34,0.02,0,0.02,0,No
5315,000137137,"PIN,COTTER","42P6485-250, 12Z48-811, 53309, PDG6120-1/16-1/, 5315000137137, FFP386, 201030004, 5315PL0919517, MS24665-814, NASM24665, 137137","10001, 34623, 18631, A00AM, 65029, 81348, 24617, T6472, 9009H, 80205, 96906, 7X677",HD,0.44,0.057,0.001,0.057,0.001,No
5315,000137146,"PIN,COTTER","5315000137146, 5315PL0919521, PDG6120-1/16-3/, 201050001, NASM24665, MS24665-816","A00AM, 96906, 9009H, 18631, T6472, 80205",HD,0.75,0.08,0.002,0.08,0.002,No
5315,002341861,"PIN,COTTER","MS24665-298, 75F6061, NASM24665, 75F4121, 201040501, 201010025, 863607-1716, AS123788, 12Z5056-35, 10122590, 5315PL0248815, A10390, PINCTR3/32X1/2S","80205, KCV81, F5322, 94135, T6472, D9182, 0U583, 10001, A486G, 9009H, U4574, 96906, 0AJL2, 81343",HD,1.48,0.014,0.001,0.014,0.001,No
5315,002991191,"PIN,SHOULDER,HEADLE","5315002991191, 5013515, 75F5011, 3662090140, A10317, 5315PL0954929, 201030007","A00AM, 19204, F5322, B0897, U4574, 9009H, T6472",EA,0.44,0.002,0,0.002,0,No
5315,005013424,"PIN,SHOULDER,HEADLE","5315005013424, 366-200-4455, 3662004455, 75F4001, A10250, 201010011, 5315PL0920513, 711662808206, 5013424, 10085460, 02114","A00AM, B0897, F5322, U4574, T6472, 9009H, 0000V, 19207, A486G, 14153",EA,1.92,0.035,0,0.035,0,No
5315,005013523,"PIN,STRAIGHT,HEADLE","75F6068, 5013523, 366-200-0905, 201010028, 10074188, A10307, 3662000905, 5315PL0954933","F5322, 19204, A00AM, T6472, A486G, U4574, B0897, 9009H",EA,0.71,0.01,0,0.01,0,No
5315,005013524,"PIN,SHOULDER,HEADLE","5315PL0954940, A10308, 3662000918, 5013524, 75F6066, 10092549, 5315005013524, 366-200-0918, 5315-501-3524, 201010031","9009H, U4574, B0897, 19204, F5322, A486G, A00AM, T6472",EA,2.14,0.001,0,0.001,0,No
5315,005013546,"PIN,STRAIGHT,HEADLE","5315005013546, 366-200-0992, 201010015, 75F6005, 5013546, A20165, A10331, 5315PL0920530, 3662000992","A00AM, T6472, F5322, 19204, U4574, 9009H, B0897",EA,1.18,0.01,0,0.01,0,No
5315,005013581,"PIN,STRAIGHT,HEADED","3662003862, 5013581, 5315005013581, 366-200-3862, 1005-501-3581, 3515-501-3581, 75F2020, 201060018, A10128, 5315PL0920535, 10093857","B0897, 19200, A00AM, F5322, 19204, T6472, U4574, 9009H, A486G",EA,0.84,0.001,0,0.001,0,No
5315,005152839,"PIN,SHOULDER,HEADLE","3662003907, 10093803, 5152839, 5315PL0921509, A10362, 5315005152839, 75F2031, 201060007","B0897, A486G, 19204, 9009H, U4574, A00AM, F5322, T6472",EA,1.72,0.006,0,0.006,0,No
5315,005262799,"KEY,WOODRUFF","201060203, 75F2022, 5315005262799, 5315PL0921520, 3662003935, 5262799, A10416, A20240","T6472, F5322, A00AM, 9009H, 3S679, 19204, B0897, 19200, U4574",EA,0.52,0.001,0,0.001,0,No
5315,006008790,"PIN,SPRING","201040100, 10089858, 6008790, 75F4155, 5315PL0960091, 711662808503, A10526, 3662005679, 1005-600-8790, 5315006008790, 5315-600-8790","T6472, A486G, 19204, F5322, 9009H, 0000V, U4574, 19200, B0897, A00AM",EA,8.1,0.06,0.003,0.06,0.003,No
5315,006008919,"PIN,ECCENTRIC","6008919, 10092541, 201010027, A20015, A20014, A10297, A20013, 5315PL0962028, 5305-600-8919, 75F6070, 3662001265, 05415230001362, 1005006008919, 5315006008919","05606, 19200, 19205, A486G, T6472, U4574, 9009H, SCY13, 1C5Q6, 19204, F5322, B0897, A00AM",EA,73.21,0.015,0.001,0.015,0.001,No
5315,007162872,"PIN,GROOVED,HEADLES","201010013, 5315007162872, 10057162872, 366-200-1466, 75F6030, A10422, 5315PL0954960, 3662001466, 7162872","T6472, A00AM, F5322, 3S679, U4574, 9009H, B0897, 19200",EA,29.92,0.05,0.003,0.05,0.003,No
5315,007312078,"PIN,STRAIGHT,HEADED","10089852, 7312078, 711662810307, 5315PL0954966, A10126, 5315007312078, 3662005208, 201020001","A486G, 19200, B0897, 0000V, 9009H, 19204, U4574, A00AM, T6472",EA,7.62,0.02,0,0.02,0,No
5315,007312517,"PIN,LOCK","A10338, 7312517, 10089870, 201060017, 3662004097, 75F2019, 5315PL0921550","19205, U4574, 19204, A486G, 19200, T6472, B0897, F5322, 9009H",EA,0.9,0.001,0,0.001,0,No
5315,007312970,"PIN,LOCK","5315007312970, 5315000055402, 53157312970, 366-200-3015, A10473, 3662003015, 5315PL0921554, 75F5005, 711662807505, 201030001, 10089841, 7312970","A00AM, U4574, 19200, B0897, 19205, 9009H, F5322, 0000V, T6472, A486G, 19204",EA,4.08,0.004,0,0.004,0,No
5315,007313106,"PIN,STRAIGHT,HEADED","201010400, 366-200-1747, 5315007313106, 5315PL0921563, A10423, 10057313106, 75F6025, 3662001747, 10092522, 7313106","T6472, A00AM, 9009H, U4574, SCY13, F5322, B0897, A486G, 19200",EA,6.03,0.038,0.001,0.038,0.001,No
